orf	Mw	PI	Protein.Length	GRAVY.Score	Aromaticity.Score	CAI	Codon.Bias	FOP.Score	Ala	Cys	Asp	Glu	Phe	Gly	His	Ile	Lys	Leu	Met	Asn	Pro	Gln	Arg	Ser	Thr	Val	Trp	Tyr	INSTABILITY.INDEX..II.	ALIPHATIC.INDEX	mRNA	abundance	density	occupancy	transcripthl	transcriptsyn	halflife	noise	hydro	AP	ID	tAI	GC	helix	sheet	coil	TF	kinase	PPI	ePPI
YJL023C	39835.3	10.38	347	-0.59	0.1	0.13	-0.03	0.42	0.034582133	0.008645533	0.048991354	0.057636888	0.063400576	0.048991354	0.011527378	0.060518732	0.11815562	0.083573487	0.014409222	0.077809798	0.04610951	0.023054755	0.051873199	0.086455331	0.066282421	0.057636888	0.011527378	0.028818444	37.6	71.97	0.1	9.493855449	0.29	0.69	6.61	6.85	67	NA	0.158884	843.624	0.106628	0.3217907	0.356322	0.322767	0.0951009	0.582133	3	NA	8	2
YJL024C	21923.8	4.07	194	-0.07	0.1	0.14	0.05	0.47	0.056701031	0.010309278	0.056701031	0.082474227	0.06185567	0.041237113	0.005154639	0.072164948	0.041237113	0.118556701	0.010309278	0.072164948	0.025773196	0.072164948	0.025773196	0.072164948	0.06185567	0.077319588	0.010309278	0.025773196	35.61	97.71	0.3	10.27612441	0.51	0.8	11.95	12.73	2108	0.99	0.379753	1397.26	0.175258	0.3778913	0.377778	0.427835	0.154639	0.417526	2	NA	9	1
YJL025W	60362	8.25	514	-0.43	0.11	0.13	0.05	0.46	0.036964981	0.019455253	0.044747082	0.071984436	0.054474708	0.036964981	0.027237354	0.077821012	0.06614786	0.112840467	0.025291829	0.046692607	0.036964981	0.062256809	0.058365759	0.071984436	0.070038911	0.027237354	0.019455253	0.03307393	49.62	80.55	0.4	8.636624621	0.19	0.58	5.02	10.4	15	NA	0.274202	2799.99	0.134241	0.336655	0.409709	0.488327	0.0350195	0.476654	NA	NA	6	5
YJL026C-A	7943.4	10.66	73	-0.53	0.07	0.09	-0.04	0.41	0.109589041	0.01369863	0	0.068493151	0.054794521	0.04109589	0.01369863	0.04109589	0.164383562	0.068493151	0.04109589	0.068493151	0.082191781	0.02739726	0	0.136986301	0.02739726	0.02739726	0.01369863	0	35.32	58.84	NA	NA	NA	NA	NA	NA	NA	NA	0.245396	1.4619	0.506849	NA	0.45946	0.424658	0	0.575342	NA	NA	NA	0
YJL026W	46129.7	4.9	399	-0.41	0.12	0.5	0.64	0.8	0.087719298	0.005012531	0.05764411	0.112781955	0.07518797	0.035087719	0.025062657	0.060150376	0.087719298	0.090225564	0.027568922	0.05764411	0.030075188	0.022556391	0.037593985	0.062656642	0.035087719	0.047619048	0.015037594	0.027568922	36.1	74.64	4.2	9.071462363	0.89	0.88	67.44	15.32	NA	-1.041	0.332089	3508.3	0.210526	NA	0.426667	0.64411	0.00501253	0.350877	3	NA	38	9
YJL027C	15727.9	9.97	138	0.01	0.1	0.08	0.03	0.43	0.065217391	0.072463768	0.02173913	0.02173913	0.050724638	0.072463768	0.043478261	0.050724638	0.036231884	0.086956522	0.028985507	0.036231884	0.050724638	0.036231884	0.101449275	0.072463768	0.02173913	0.079710145	0.02173913	0.028985507	46.89	77.49	NA	NA	NA	NA	NA	NA	NA	NA	0.582026	1219.77	0.202899	0.2783331	0.527578	0.253623	0.26087	0.485507	2	NA	1	0
YJL028W	12913.7	11.94	111	0.4	0.15	0.07	-0.07	0.38	0.126126126	0.036036036	0	0	0.099099099	0.027027027	0.045045045	0.054054054	0.045045045	0.153153153	0.009009009	0.018018018	0.018018018	0.045045045	0.099099099	0.063063063	0.072072072	0.036036036	0.018018018	0.036036036	46.74	95.21	NA	NA	NA	NA	NA	NA	NA	NA	0.965578	2921.02	0.243243	NA	0.476191	0.783784	0	0.216216	1	NA	NA	0
YJL029C	95434.4	5.24	822	-0.41	0.1	0.13	0.05	0.46	0.04379562	0.008515815	0.074209246	0.066909976	0.053527981	0.01946472	0.010948905	0.062043796	0.083941606	0.132603406	0.01946472	0.064476886	0.03163017	0.042579075	0.03892944	0.092457421	0.064476886	0.03892944	0.015815085	0.035279805	41.18	86.31	0.4	NA	0.12	0.74	7.01	21.4	NA	-1.69	0.259808	3271.52	0.210462	0.3566824	0.388416	0.667883	0.00486618	0.327251	3	NA	15	3
YJL030W	22278.2	5.07	196	-0.35	0.1	0.12	-0.05	0.41	0.035714286	0.010204082	0.076530612	0.06122449	0.040816327	0.056122449	0.020408163	0.056122449	0.071428571	0.091836735	0.005102041	0.040816327	0.020408163	0.056122449	0.035714286	0.081632653	0.081632653	0.096938776	0.015306122	0.045918367	28.32	84.2	1	10.11634396	0.8	0.84	9.77	13.85	24	NA	0.230205	1186.67	0.132653	0.3556332	0.390863	0.295918	0.285714	0.418367	4	NA	86	19
YJL031C	39674	7.27	327	-0.57	0.12	0.16	0.09	0.5	0.033639144	0.006116208	0.051987768	0.100917431	0.027522936	0.018348624	0.024464832	0.094801223	0.094801223	0.110091743	0.021406728	0.067278287	0.018348624	0.04587156	0.055045872	0.051987768	0.036697248	0.051987768	0.036697248	0.051987768	53.97	88.82	0.3	NA	NA	NA	7.82	5.28	NA	NA	0.256402	2964.28	0.088685	0.4009422	0.351626	0.697248	0	0.302752	4	NA	54	25
YJL032W	12388.8	10.31	104	0.17	0.16	0.15	0.14	0.51	0.019230769	0.057692308	0	0.019230769	0.105769231	0.009615385	0.038461538	0.086538462	0.038461538	0.105769231	0.038461538	0.067307692	0.009615385	0.019230769	0.086538462	0.182692308	0.028846154	0.028846154	0.009615385	0.048076923	46.42	79.35	0.1	NA	NA	NA	NA	NA	NA	NA	0.573808	977.99	0.0769231	NA	0.326984	0.346154	0.25	0.403846	NA	NA	NA	0
YJL033W	87192.6	7.47	770	-0.58	0.06	0.2	0.16	0.53	0.068831169	0.006493506	0.072727273	0.085714286	0.038961039	0.050649351	0.020779221	0.05974026	0.109090909	0.098701299	0.023376623	0.025974026	0.036363636	0.051948052	0.048051948	0.067532468	0.057142857	0.051948052	0.002597403	0.023376623	44.99	79.26	0.4	12.94763694	0.46	0.56	8.68	18.17	38	-0.875	0.242826	1674.89	0.411688	0.4263316	0.382188	0.431169	0.0831169	0.485714	1	NA	191	106
YJL034W	74434.4	4.53	682	-0.32	0.06	0.44	0.52	0.73	0.083577713	0.001466276	0.086510264	0.080645161	0.036656891	0.07771261	0.011730205	0.063049853	0.08797654	0.090909091	0.013196481	0.049853372	0.029325513	0.030791789	0.029325513	0.057184751	0.058651026	0.083577713	0.001466276	0.026392962	26.72	89.71	13.4	18.36238907	0.52	0.81	42.15	63.4	124	NA	0.326992	1417.57	0.190616	0.5485106	0.40654	0.360704	0.14956	0.489736	3	NA	79	21
YJL035C	28251.8	7.19	250	-0.3	0.09	0.12	0.04	0.46	0.064	0.028	0.068	0.056	0.048	0.06	0.032	0.056	0.072	0.068	0.04	0.056	0.036	0.032	0.048	0.056	0.056	0.084	0.008	0.032	27.02	73.82	0.4	9.696967526	0.62	0.72	17.25	5.01	14	NA	0.327974	1261.39	0.116	0.3634947	0.424967	0.38	0.088	0.532	3	NA	12	3
YJL036W	48996.7	6.46	423	-0.76	0.09	0.15	0.03	0.45	0.035460993	0.007092199	0.080378251	0.087470449	0.044917258	0.044917258	0.026004728	0.059101655	0.108747045	0.104018913	0.009456265	0.04964539	0.028368794	0.044917258	0.044917258	0.080378251	0.052009456	0.047281324	0.007092199	0.037825059	38.13	76.06	0.3	8.813781191	0.55	0.73	6.41	9.59	201	NA	0.143457	553.661	0.300236	0.3891465	0.376572	0.64539	0.0543735	0.300236	NA	NA	15	1
YJL037W	24754.4	9.75	224	0.16	0.06	0.11	0.06	0.47	0.053571429	0.017857143	0.017857143	0.075892857	0.035714286	0.066964286	0.004464286	0.080357143	0.09375	0.116071429	0.022321429	0.049107143	0.004464286	0.035714286	0.035714286	0.075892857	0.084821429	0.102678571	0.004464286	0.022321429	36.27	108.6	NA	NA	NA	NA	NA	NA	NA	NA	0.587215	2754.16	0.165179	0.3501908	0.395556	0.580357	0.111607	0.308036	1	NA	1	0
YJL038C	24842.8	7.25	219	-0.12	0.09	0.1	-0.04	0.42	0.077625571	0.00913242	0.03652968	0.095890411	0.050228311	0.059360731	0.00456621	0.091324201	0.077625571	0.114155251	0.00456621	0.063926941	0.01369863	0.04109589	0.054794521	0.0456621	0.050228311	0.068493151	0.00456621	0.03652968	28.42	102.16	NA	NA	0.15	0.76	NA	NA	NA	NA	0.554654	2952.9	0.141553	0.3364694	0.372727	0.712329	0.0319635	0.255708	1	NA	2	0
YJL039C	191493.4	4.97	1683	0.01	0.11	0.15	0.06	0.46	0.048128342	0.011289364	0.062982769	0.057635175	0.065953654	0.038027332	0.01426025	0.07902555	0.059417706	0.132501485	0.01426025	0.065359477	0.02436126	0.032679739	0.035650624	0.097445039	0.053475936	0.061200238	0.007130125	0.039215686	35.17	100.51	0.3	11.29920802	0.02	0.74	15.48	22.43	194	0.285	0.467614	20676.4	0.0576352	0.3804157	0.359659	0.612002	0.00297089	0.385027	NA	1	9	6
YJL041W	86513.9	6.08	823	-0.97	0.08	0.17	0.1	0.49	0.102065614	0	0.059538275	0.057108141	0.075334143	0.078979344	0.0036452	0.018226002	0.109356015	0.037667072	0.002430134	0.109356015	0.051032807	0.035236938	0.0036452	0.145808019	0.085054678	0.018226002	0.002430134	0.004860267	27.55	35.35	1.1	11.22881869	0.12	0.71	24.29	24.82	13	1.476	0.111893	20.2527	0.891859	NA	0.418285	0.188335	0	0.811665	NA	3	39	22
YJL042W	155204.5	7.31	1398	-0.62	0.05	0.15	0.13	0.5	0.067238913	0.010729614	0.06509299	0.06223176	0.030758226	0.04148784	0.031473534	0.049356223	0.075822604	0.089413448	0.02074392	0.070100143	0.057224607	0.037195994	0.047925608	0.114449213	0.047925608	0.057224607	0.004291845	0.019313305	43.34	74.29	1.5	8.124121312	0.11	0.69	17.66	13.83	125	1.44	0.252486	3752.04	0.44206	0.3720272	0.440791	0.246781	0.0257511	0.727468	2	1	10	4
YJL043W	29228.6	4.97	257	-0.23	0.09	0.09	0.04	0.45	0.073929961	0.035019455	0.070038911	0.058365759	0.035019455	0.042801556	0.027237354	0.06614786	0.035019455	0.101167315	0.031128405	0.023346304	0.050583658	0.050583658	0.054474708	0.073929961	0.073929961	0.038910506	0.023346304	0.035019455	46.77	79.38	NA	NA	0.61	0.7	NA	NA	NA	NA	0.333248	151.608	0.0661479	0.3067346	0.518088	0.377432	0.0972763	0.525292	2	NA	1	0
YJL044C	53804.2	6.2	458	-0.37	0.1	0.16	0.12	0.5	0.021834061	0.015283843	0.082969432	0.063318777	0.043668122	0.037117904	0.034934498	0.076419214	0.082969432	0.144104803	0.015283843	0.069868996	0.030567686	0.03930131	0.03930131	0.050218341	0.045851528	0.052401747	0.019650655	0.034934498	34.51	96.99	0.4	11.54592977	0.22	0.7	12.23	14.8	43	1.003	0.353709	4443.24	0.128821	0.3861123	0.381989	0.541485	0	0.458515	2	NA	14	4
YJL045W	69381.4	7.4	634	-0.34	0.07	0.16	0.16	0.52	0.09148265	0.015772871	0.055205047	0.059936909	0.031545741	0.093059937	0.039432177	0.048895899	0.05362776	0.075709779	0.023659306	0.036277603	0.03785489	0.031545741	0.058359621	0.063091483	0.072555205	0.070977918	0.009463722	0.031545741	37.92	74.84	0.1	NA	0.25	0.7	NA	NA	NA	NA	0.263977	995.697	0.105678	NA	0.444619	0.301262	0.129338	0.569401	4	NA	18	2
YJL046W	47003.9	7.52	409	-0.48	0.12	0.12	-0.11	0.37	0.046454768	0.012224939	0.06601467	0.058679707	0.053789731	0.058679707	0.017114914	0.070904645	0.08801956	0.090464548	0.029339853	0.080684597	0.026894866	0.031784841	0.036674817	0.083129584	0.04400978	0.041564792	0.014669927	0.048899756	33.61	75.24	0.2	NA	NA	NA	8.56	4.99	NA	NA	0.164746	1078.92	0.0977995	0.3491311	0.356098	0.256724	0.202934	0.540342	NA	NA	7	1
YJL047C	99326.5	7.6	842	-0.48	0.13	0.12	-0.03	0.42	0.039192399	0.01543943	0.049881235	0.08432304	0.071258907	0.023752969	0.027315914	0.060570071	0.087885986	0.103325416	0.024940618	0.060570071	0.03087886	0.039192399	0.04631829	0.079572447	0.055819477	0.045130641	0.005938242	0.048693587	35.02	74.67	0.1	NA	0.12	0.78	37.09	1.18	7	NA	0.255674	2762.46	0.160333	0.3424721	0.369711	0.60095	0.0344418	0.364608	1	NA	24	7
YJL047C-A	5049	7.37	44	-0.1	0.05	0.09	0.02	0.45	0	0.022727273	0	0.136363636	0.022727273	0.068181818	0.022727273	0.159090909	0.068181818	0.090909091	0.045454545	0.068181818	0.022727273	0	0.068181818	0.113636364	0.022727273	0.045454545	0	0.022727273	31.56	107.54	NA	NA	NA	NA	20.48	2.16	NA	NA	0.520074	47.1027	0.204545	NA	0.37037	0.272727	0.454545	0.272727	NA	NA	NA	0
YJL048C	45020.9	8.73	396	-0.69	0.1	0.14	0.13	0.49	0.025252525	0.01010101	0.047979798	0.050505051	0.032828283	0.060606061	0.017676768	0.032828283	0.060606061	0.108585859	0.02020202	0.088383838	0.042929293	0.058080808	0.047979798	0.118686869	0.060606061	0.053030303	0.017676768	0.045454545	44.55	69.88	0.3	10.38801729	0.39	0.72	4.22	12.04	38	NA	0.149514	710.148	0.439394	0.3456997	0.410579	0.222222	0.128788	0.64899	10	1	12	1
YJL049W	52832.8	4.99	450	-0.76	0.08	0.16	0.07	0.48	0.028888889	0	0.057777778	0.122222222	0.042222222	0.033333333	0.02	0.084444444	0.08	0.095555556	0.015555556	0.088888889	0.024444444	0.035555556	0.062222222	0.068888889	0.053333333	0.048888889	0.008888889	0.028888889	45	81.38	0.3	11.30492167	0.35	0.69	3.56	10.88	66	NA	0.18289	814.493	0.175556	0.4049126	0.338507	0.528889	0.0577778	0.413333	2	NA	1	1
YJL050W	122040.2	6.27	1073	-0.41	0.07	0.2	0.18	0.54	0.056849953	0.011183597	0.061509786	0.092264678	0.039142591	0.054986021	0.022367195	0.068033551	0.084808947	0.087604846	0.029822926	0.045666356	0.042870457	0.031686859	0.054054054	0.061509786	0.043802423	0.076421249	0.007455732	0.027958993	39.76	83.26	0.7	13.60964047	0.33	0.66	15.82	26.29	47	6.495	0.297149	3992.37	0.238583	0.4367789	0.390441	0.39795	0.0959925	0.506058	1	NA	76	45
YJL051W	91246.4	6.64	822	-0.57	0.07	0.12	0.02	0.44	0.037712895	0.008515815	0.0486618	0.058394161	0.045012165	0.047445255	0.03163017	0.062043796	0.055961071	0.086374696	0.015815085	0.077858881	0.0486618	0.045012165	0.037712895	0.147201946	0.076642336	0.04136253	0.003649635	0.0243309	48.74	72.13	0.3	NA	0.04	0.73	8.42	4.6	NA	NA	0.27199	5478.92	0.383212	0.3406996	0.392466	0.210462	0.0559611	0.733577	4	NA	NA	0
YJL052C-A	4556.5	10.85	39	-0.12	0.1	0.18	0.37	0.61	0.102564103	0.051282051	0.025641026	0.025641026	0.025641026	0	0.025641026	0	0.051282051	0.153846154	0.025641026	0	0.051282051	0	0.128205128	0.128205128	0.076923077	0.051282051	0.051282051	0.025641026	100.37	76.97	NA	NA	NA	NA	NA	NA	NA	NA	0.525203	767.61	0.230769	NA	0.491667	0.589744	0	0.410256	NA	NA	NA	0
YJL052W	35752.3	8.57	332	-0.07	0.07	0.86	0.88	0.93	0.105421687	0.006024096	0.075301205	0.036144578	0.027108434	0.078313253	0.024096386	0.069277108	0.084337349	0.060240964	0.021084337	0.030120482	0.039156627	0.021084337	0.03313253	0.069277108	0.069277108	0.105421687	0.009036145	0.036144578	26.72	88.18	3.6	16.87267488	0.7	0.93	110.64	5.76	85	22.17	0.40077	920.723	0.0060241	0.6443187	0.46046	0.228916	0.246988	0.524096	2	NA	43	8
YJL053W	42550.5	8.51	379	-0.43	0.09	0.14	0.04	0.46	0.036939314	0.01055409	0.060686016	0.055408971	0.034300792	0.052770449	0.018469657	0.071240106	0.071240106	0.07651715	0.021108179	0.058047493	0.029023747	0.026385224	0.052770449	0.137203166	0.063324538	0.071240106	0.002638522	0.050131926	37.81	78.66	1.5	NA	0.41	0.82	3.97	13.1	NA	0.231	0.259328	2291.06	0.0765172	0.3650571	0.386842	0	0.511873	0.488127	NA	1	16	2
YJL054W	54176.2	5.49	478	-0.54	0.08	0.15	0.14	0.51	0.050209205	0.008368201	0.060669456	0.089958159	0.031380753	0.050209205	0.010460251	0.087866109	0.087866109	0.073221757	0.012552301	0.041841004	0.079497908	0.039748954	0.048117155	0.071129707	0.048117155	0.062761506	0.014644351	0.031380753	47.73	81.79	0.7	NA	0.21	0.71	13.08	14.56	NA	0.837	0.2856	2544.86	0.357741	0.3697673	0.417537	0.267782	0.0502092	0.682008	NA	NA	5	4
YJL055W	26855.7	5.37	245	-0.34	0.08	0.14	0.13	0.5	0.057142857	0.016326531	0.044897959	0.093877551	0.036734694	0.114285714	0.032653061	0.065306122	0.073469388	0.069387755	0.036734694	0.044897959	0.032653061	0.024489796	0.028571429	0.073469388	0.048979592	0.065306122	0.012244898	0.028571429	36.64	75.06	5.2	12.65284497	0.64	0.91	20.04	37.04	32	0.775	0.260898	564.252	0.17551	0.4085826	0.433605	0.342857	0.114286	0.542857	1	NA	9	1
YJL056C	98854.8	7.02	880	-0.93	0.06	0.16	0.01	0.44	0.05	0.046590909	0.073863636	0.045454545	0.034090909	0.035227273	0.070454545	0.043181818	0.078409091	0.068181818	0.011363636	0.094318182	0.059090909	0.039772727	0.026136364	0.107954545	0.061363636	0.025	0.007954545	0.021590909	43.44	53.31	NA	NA	NA	NA	NA	NA	163	NA	0.107706	140.641	0.368182	0.363754	0.396141	0.0829545	0.0397727	0.877273	NA	NA	34	4
YJL057C	75319	6.42	667	-0.36	0.09	0.14	0.05	0.45	0.03898051	0.017991004	0.056971514	0.065967016	0.055472264	0.056971514	0.023988006	0.068965517	0.059970015	0.097451274	0.017991004	0.064467766	0.043478261	0.034482759	0.049475262	0.104947526	0.052473763	0.052473763	0.005997001	0.031484258	42.55	80.85	0.6	9.8008999	0.23	0.79	NA	NA	21	NA	0.361094	4848.95	0.272864	0.3696843	0.381737	0.274363	0.0869565	0.638681	NA	NA	41	6
YJL058C	60840.7	7.48	543	-0.43	0.08	0.12	-0.01	0.42	0.040515654	0.011049724	0.046040516	0.049723757	0.046040516	0.040515654	0.031307551	0.069981584	0.042357274	0.092081031	0.011049724	0.095764273	0.036832413	0.040515654	0.051565378	0.138121547	0.066298343	0.057090239	0.005524862	0.027624309	41.39	81.05	0.2	10.93663794	NA	NA	6.88	4.73	28	NA	0.253343	3477.56	0.255985	0.3375829	0.373774	0.303867	0.0092081	0.686924	1	NA	11	5
YJL059W	46382.5	7.18	408	0.47	0.16	0.12	0.05	0.45	0.053921569	0.017156863	0.036764706	0.031862745	0.088235294	0.06127451	0.019607843	0.071078431	0.031862745	0.139705882	0.026960784	0.029411765	0.041666667	0.039215686	0.034313725	0.085784314	0.053921569	0.068627451	0.014705882	0.053921569	46.81	102.55	NA	NA	0.38	0.82	12.6	6.56	NA	NA	0.824677	11473.9	0.134804	0.3340465	0.383048	0.568627	0.0367647	0.394608	1	NA	8	1
YJL060W	50079.7	6.53	444	-0.19	0.11	0.21	0.23	0.57	0.076576577	0.013513514	0.036036036	0.078828829	0.056306306	0.051801802	0.013513514	0.078828829	0.072072072	0.09009009	0.011261261	0.065315315	0.054054054	0.029279279	0.036036036	0.058558559	0.065315315	0.058558559	0.011261261	0.042792793	32.37	85.84	0.3	10.64385619	0.22	0.76	28.12	11.62	32	NA	0.329117	1458.16	0.101351	0.4258507	0.39176	0.371622	0.0990991	0.529279	2	NA	10	5
YJL061W	82067	4.99	713	-0.35	0.09	0.15	0.06	0.47	0.033660589	0.012622721	0.065918654	0.071528752	0.053295933	0.026647966	0.014025245	0.089761571	0.075736325	0.106591865	0.018232819	0.067321178	0.028050491	0.060308555	0.035063114	0.105189341	0.049088359	0.050490884	0.012622721	0.023842917	47.29	89.97	1.1	13.20914871	0.22	0.7	9.12	18.28	81	-0.352	0.24901	2661.15	0.301543	0.3734076	0.354342	0.340813	0.16129	0.497896	NA	3	24	11
YJL062W	94834.5	6.03	830	0.32	0.14	0.12	0.04	0.45	0.057831325	0.013253012	0.051807229	0.027710843	0.080722892	0.043373494	0.026506024	0.084337349	0.037349398	0.126506024	0.026506024	0.055421687	0.039759036	0.05060241	0.021686747	0.077108434	0.056626506	0.063855422	0.028915663	0.030120482	34.03	101.1	0.8	8.016808288	0.19	0.7	16.94	9.69	29	-1.023	0.701913	16946.1	0.0409639	0.343912	0.413156	0.524096	0.0554217	0.420482	2	NA	35	6
YJL062W-A	9885.7	9.83	85	-0.48	0.13	0.11	0.11	0.49	0.070588235	0	0.058823529	0.047058824	0.047058824	0.047058824	0.023529412	0.035294118	0.117647059	0.105882353	0.047058824	0.035294118	0.082352941	0.023529412	0.035294118	0.023529412	0.070588235	0.047058824	0.011764706	0.070588235	20.9	69.52	NA	11.30492167	NA	NA	7.9	31.61	120	NA	0.44325	1387.55	0.223529	NA	0.515504	0.470588	0.0705882	0.458824	NA	NA	5	1
YJL063C	26958.8	10.45	238	-0.42	0.05	0.09	0.03	0.43	0.084033613	0.008403361	0.033613445	0.067226891	0.016806723	0.025210084	0.029411765	0.042016807	0.088235294	0.130252101	0.029411765	0.046218487	0.050420168	0.050420168	0.067226891	0.088235294	0.046218487	0.067226891	0.008403361	0.021008403	40.47	89.45	1	11.56510208	0.66	0.8	10.03	15.52	105	3.029	0.23949	171.38	0.252101	0.3318327	0.48675	0.563025	0.0588235	0.378151	1	NA	104	18
YJL064W	13854.1	6.86	131	0.52	0.09	0.12	0.1	0.48	0.076335878	0.099236641	0.022900763	0.038167939	0.053435115	0.061068702	0.007633588	0.038167939	0.022900763	0.083969466	0.015267176	0.038167939	0.015267176	0	0.038167939	0.175572519	0.083969466	0.091603053	0.015267176	0.022900763	43	81	NA	NA	0.76	0.77	NA	NA	NA	NA	0.897574	2677	0.10687	NA	0.464646	0.0763359	0.412214	0.51145	NA	NA	NA	0
YJL065C	18771.6	3.95	167	-0.64	0.06	0.11	0.03	0.46	0.065868263	0.005988024	0.107784431	0.083832335	0.02994012	0.011976048	0.023952096	0.035928144	0.035928144	0.077844311	0.017964072	0.05988024	0.071856287	0.071856287	0.02994012	0.065868263	0.077844311	0.095808383	0	0.02994012	45.64	73.34	0.9	11.72706956	0.93	0.75	7.53	22.99	29	1.068	0.241582	859.094	0.413174	0.3380922	0.464285	0.365269	0	0.634731	NA	NA	18	3
YJL066C	28465.2	5.7	252	-0.64	0.1	0.16	0.11	0.49	0.063492063	0.007936508	0.103174603	0.043650794	0.05952381	0.047619048	0.01984127	0.043650794	0.095238095	0.091269841	0.015873016	0.055555556	0.05952381	0.035714286	0.031746032	0.075396825	0.071428571	0.03968254	0.01984127	0.01984127	35.31	66.81	0.2	11.72706956	0.92	0.77	7.82	6.79	NA	NA	0.172069	142.679	0.27381	0.3901204	0.454546	0.202381	0.166667	0.630952	NA	7	63	3
YJL067W	12755.1	10.3	116	0.34	0.12	0.12	0.12	0.48	0.034482759	0.025862069	0.025862069	0.00862069	0.086206897	0.112068966	0.034482759	0.077586207	0.043103448	0.094827586	0.025862069	0.043103448	0.025862069	0.034482759	0.051724138	0.120689655	0.034482759	0.086206897	0.00862069	0.025862069	24.24	93.97	NA	NA	1.34	0.86	NA	NA	NA	NA	0.739691	2023.02	0.0775862	NA	0.444444	0.12069	0.405172	0.474138	3	NA	NA	0
YJL068C	33929.4	6.7	299	-0.45	0.14	0.2	0.23	0.57	0.066889632	0.016722408	0.063545151	0.053511706	0.060200669	0.080267559	0.043478261	0.046822742	0.073578595	0.073578595	0.013377926	0.050167224	0.053511706	0.036789298	0.026755853	0.063545151	0.036789298	0.060200669	0.016722408	0.063545151	37.12	66.27	1	10.77313921	0.78	0.84	52.28	2.48	243	NA	0.305899	1214.97	0.0367893	0.4164668	0.448889	0.257525	0.177258	0.565217	3	NA	41	6
YJL069C	66390	4.61	594	-0.59	0.08	0.17	0.08	0.48	0.045454545	0.01010101	0.082491582	0.065656566	0.035353535	0.063973064	0.028619529	0.055555556	0.057239057	0.089225589	0.015151515	0.072390572	0.035353535	0.045454545	0.033670034	0.094276094	0.070707071	0.057239057	0.016835017	0.025252525	48.58	74.78	1.2	13.22430321	0.26	0.67	8.13	43.38	60	-0.09	0.238337	981.367	0.271044	0.3899012	0.396639	0.0925926	0.319865	0.587542	NA	NA	138	86
YJL070C	104241.4	5.09	888	-0.5	0.14	0.14	0.01	0.44	0.029279279	0.009009009	0.067567568	0.072072072	0.059684685	0.038288288	0.015765766	0.060810811	0.074324324	0.102477477	0.016891892	0.059684685	0.043918919	0.042792793	0.039414414	0.091216216	0.043918919	0.050675676	0.018018018	0.064189189	42.92	75.57	0.2	10.10328781	0.26	0.7	5.41	4.77	63	NA	0.242409	4817.26	0.0900901	0.3601155	0.36183	0.298423	0.0371622	0.664414	NA	NA	10	2
YJL071W	65619.9	9.26	574	-0.38	0.09	0.12	-0.04	0.41	0.050522648	0.008710801	0.06271777	0.054006969	0.050522648	0.038327526	0.034843206	0.071428571	0.087108014	0.108013937	0.017421603	0.06271777	0.045296167	0.027874564	0.045296167	0.095818815	0.041811847	0.054006969	0.008710801	0.034843206	45.03	85.99	0.7	6.807354922	0.17	0.71	12.12	7.81	8	NA	0.3127	3958.21	0.12892	0.3406334	0.382609	0.287456	0.160279	0.552265	1	NA	25	3
YJL072C	25058	6.64	213	-0.5	0.07	0.12	0.01	0.44	0.042253521	0.004694836	0.061032864	0.089201878	0.037558685	0.028169014	0.03286385	0.093896714	0.070422535	0.126760563	0.018779343	0.051643192	0.042253521	0.056338028	0.0657277	0.042253521	0.070422535	0.03286385	0.023474178	0.009389671	49.4	93.36	0.7	NA	0.73	0.75	6.25	11.37	NA	NA	0.310552	1113.5	0.234742	0.3638948	0.380062	0.492958	0.028169	0.478873	1	NA	7	5
YJL073W	75157.7	9.28	645	-0.6	0.1	0.14	0.01	0.44	0.046511628	0.010852713	0.066666667	0.049612403	0.04496124	0.023255814	0.027906977	0.068217054	0.100775194	0.105426357	0.020155039	0.066666667	0.046511628	0.063565891	0.035658915	0.08372093	0.03875969	0.041860465	0.007751938	0.051162791	50.7	78.93	0.4	11.63481105	0.15	0.71	11.63	4.44	21	NA	0.27713	3753.3	0.133333	NA	0.373581	0.627907	0.00620155	0.365891	2	NA	32	9
